"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0xddcfc2b5daee3a8276fe48e2f417dabd6fea607cd795eb721ac7c7720fbfb9b8","16669174","1676889035","2023-02-20 10:30:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0x79b60c8d4168c32c49c454e911fa847c7f4467d0","5,288.59147888864459128","Swap"
"0xacda781f96c0207efe2f6c3fae62e3db39dab5510b0c9cda12828ae43de7ab18","16669341","1676891087","2023-02-20 11:04:47","0xba12222222228d8ba445958a75a0704d566bf2c8","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","2,665.803033644347622164","Exit Pool"
"0xacda781f96c0207efe2f6c3fae62e3db39dab5510b0c9cda12828ae43de7ab18","16669341","1676891087","2023-02-20 11:04:47","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","30.332082297113144184","Exit Pool"
"0x6b4e08109366c8df592102b118e7e69bb06498746a2a5f8881315348bb93eecb","16669353","1676891231","2023-02-20 11:07:11","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","2,665.803033644347622164","Swap"
"0x758d60efc2f272e98bb29f7e7f63bf020e78b43c93d9d7304f57843483489066","16675634","1676967479","2023-02-21 08:17:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","4,007.631981913876459266","Exit Pool"
"0x758d60efc2f272e98bb29f7e7f63bf020e78b43c93d9d7304f57843483489066","16675634","1676967479","2023-02-21 08:17:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","3.998704545984800091","Exit Pool"
"0xdbe45e1b6e49f24d3bb341785264132eacbfb2426dd4661b391e554bd7e8e24f","16675642","1676967575","2023-02-21 08:19:35","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","4,007.631981913876459266","Swap"
"0x3064992f07c8c30e2418bbc23e2618604e85ecc5fe17fb1485081ea2fb58dd45","16677617","1676991455","2023-02-21 14:57:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0xd79b7570e9a612c2bbfa969ddd53610dbbe30bcd","4,021.098190250478439301","Exit Pool"
"0x3064992f07c8c30e2418bbc23e2618604e85ecc5fe17fb1485081ea2fb58dd45","16677617","1676991455","2023-02-21 14:57:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","6.011447968387002902","Exit Pool"
"0x8bcae554340870ea2fa685f1d355a6640dd58794442fa8131bb0c8f8ad3b9aa2","16677635","1676991671","2023-02-21 15:01:11","0xd79b7570e9a612c2bbfa969ddd53610dbbe30bcd","0xba12222222228d8ba445958a75a0704d566bf2c8","4,021.098190250478439301","Swap"
"0x53a99d6e7d4364854886d45a790db76c2f4142504793b924e5b0e8d72de1f02e","16682259","1677047915","2023-02-22 06:38:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0x79b60c8d4168c32c49c454e911fa847c7f4467d0","5,418.248827794312067029","Swap"
"0xc02ba9d236fc6fbf2ff81e5f3d87610b95080d2826db3db6dced6560ac58847e","16686762","1677102719","2023-02-22 21:51:59","0x0000000000000000000000000000000000000000","0x3c50843f99e1ba286939d69234bc8f3747d2066d","9.99","Deposit"
"0x5c5c1ef3aca934a89f5e9945a7854d77cdb6898b55de4397d015daa8c7c57ff6","16717639","1677477971","2023-02-27 06:06:11","0xba12222222228d8ba445958a75a0704d566bf2c8","0x79b60c8d4168c32c49c454e911fa847c7f4467d0","5,286.850750448692142628","Swap"
"0x45967fea4df23da2cfacaee8ae0cf7945db507d940ac50039671877303987de4","16735104","1677689903","2023-03-01 16:58:23","0xba12222222228d8ba445958a75a0704d566bf2c8","0xd79b7570e9a612c2bbfa969ddd53610dbbe30bcd","7,996.910961214361260778","Exit Pool"
"0x45967fea4df23da2cfacaee8ae0cf7945db507d940ac50039671877303987de4","16735104","1677689903","2023-03-01 16:58:23","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","21.866971550109641577","Exit Pool"
"0xdfb47e733d7824b322b5bb460f4d0a448a7c977f7e9c3141663cd595d9360816","16735114","1677690023","2023-03-01 17:00:23","0xd79b7570e9a612c2bbfa969ddd53610dbbe30bcd","0xba12222222228d8ba445958a75a0704d566bf2c8","7,996.910961214361260778","Swap"
"0x306e96085e530251251e48dce9f1450b2bc9f9dc6d96c8b674cb61420d1cf7f9","16737311","1677716735","2023-03-02 00:25:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","11.995366437380390735","Exit Pool"
"0xa1d7f7763ce29b410248fe827645712a8036d46909e4bf38fecead66c29eeadf","16771522","1678132559","2023-03-06 19:55:59","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","0x3b7b41f27b89f07269a0599f15fba723f21f2442","29,095.198227209224507516","Withdraw"
"0xc56339b4bc82b5a5a778e721edf2d726caa881ee236dcc39ce5da4f263b88954","16771571","1678133159","2023-03-06 20:05:59","0x3b7b41f27b89f07269a0599f15fba723f21f2442","0x2bfaf7aa04e8370b9c20c67ec1973dacf86e5784","29,095.198227209224507516","Transfer"
"0x2c46a8ca4cc5c57a3c5718aeee8c9086f55fc4a141b6dc7463d3855635f29a0e","16771760","1678135475","2023-03-06 20:44:35","0x0000000000000000000000000000000000000000","0x2bfaf7aa04e8370b9c20c67ec1973dacf86e5784","8,791.2","Deposit"
"0xeeacf126525401c43d7d41508b7af718cf8ec12191bc1fcb70b2b39a214f415e","16771779","1678135715","2023-03-06 20:48:35","0x0000000000000000000000000000000000000000","0x2bfaf7aa04e8370b9c20c67ec1973dacf86e5784","37,884.242833203422202222","Deposit"
"0xd84d818448116a7836d5a0b6ccf697275b859fb5cc84b80ada051f2b8e559720","16771785","1678135787","2023-03-06 20:49:47","0x2bfaf7aa04e8370b9c20c67ec1973dacf86e5784","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","75,770.641060412646709738","Stake"
"0x0cac358862983272834b4c875c2f463a8243a13479efe3e8de49f49b0ad2636c","16785535","1678302791","2023-03-08 19:13:11","0xba12222222228d8ba445958a75a0704d566bf2c8","0x30a20b0281df39e6337c3cbe5865e6fdcdcce3f1","57,696.412157771445072466","Exit Pool"
"0x4b1d8cbf3d4b4d765a8af931087843452d1a6a8d75e73b0f506a0f7b6e9cf82a","16785545","1678302911","2023-03-08 19:15:11","0x30a20b0281df39e6337c3cbe5865e6fdcdcce3f1","0xba12222222228d8ba445958a75a0704d566bf2c8","10,696","Swap"
"0x11dd7685726d688797828ae4c4db4115abf5e7791c3f60d9e83e6c3c8f596c5e","16786694","1678316903","2023-03-08 23:08:23","0x30a20b0281df39e6337c3cbe5865e6fdcdcce3f1","0xba12222222228d8ba445958a75a0704d566bf2c8","7,000","Swap"
"0x9992dd5e95bdfeace639a88d27021423878ae9ead781ba6e4dfc6c2aabd1b13f","16792121","1678382723","2023-03-09 17:25:23","0x30a20b0281df39e6337c3cbe5865e6fdcdcce3f1","0xba12222222228d8ba445958a75a0704d566bf2c8","10,000","Swap"
"0xd53080061ed2266700867b08de17fa1885af36536760d5306dbc17eea4881e03","16793193","1678395863","2023-03-09 21:04:23","0x30a20b0281df39e6337c3cbe5865e6fdcdcce3f1","0xba12222222228d8ba445958a75a0704d566bf2c8","10,000","Swap"
"0xb0cfdad613eeeb7420ee35cd71636612bc460e910f8b6c4d2a2fde31cbca0004","16793217","1678396151","2023-03-09 21:09:11","0x30a20b0281df39e6337c3cbe5865e6fdcdcce3f1","0xba12222222228d8ba445958a75a0704d566bf2c8","20,000.412157771445072466","Swap"
"0xdb4a3017b2ecbfeb83caa13770d6dbe713f6baa392a778121bcb96534064b2d6","16798246","1678457591","2023-03-10 14:13:11","0xba12222222228d8ba445958a75a0704d566bf2c8","0x79b60c8d4168c32c49c454e911fa847c7f4467d0","26,613.764912436206401246","Swap"
"0x4742a50a5acf8adfac33e06c71e6ebfda43c0f14e34c6d667763ef9116f31dbe","16798262","1678457783","2023-03-10 14:16:23","0xba12222222228d8ba445958a75a0704d566bf2c8","0x79b60c8d4168c32c49c454e911fa847c7f4467d0","3,741.335514870213520262","Swap"
"0x7561ae4bf102cd2f765d49604ea6127c356b08c7c04d62189cf9f0bf46b2cde3","16805851","1678549991","2023-03-11 15:53:11","0xba12222222228d8ba445958a75a0704d566bf2c8","0x30a20b0281df39e6337c3cbe5865e6fdcdcce3f1","15,163.403664114147901189","Exit Pool"
"0x7561ae4bf102cd2f765d49604ea6127c356b08c7c04d62189cf9f0bf46b2cde3","16805851","1678549991","2023-03-11 15:53:11","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","129.245111866043903865","Exit Pool"
"0x0d287a3ecf7e5027156a2b465843997a90c21923a9ce713e9935f7ed7a1f6830","16805856","1678550051","2023-03-11 15:54:11","0x30a20b0281df39e6337c3cbe5865e6fdcdcce3f1","0xba12222222228d8ba445958a75a0704d566bf2c8","15,163.403664114147901189","Swap"
"0x457fc73bafc6474e236cb07b5087cd4b07a5bdfa3a1ff081df489f523d2c61ab","16807955","1678575563","2023-03-11 22:59:23","0xba12222222228d8ba445958a75a0704d566bf2c8","0xe0dc24a3d7478eb840dc63baa20fcb06cdb123be","19,009.330630426395627154","Swap"
"0x9adcab01c46515534d3c41bc263b387ae1a972f201039005c5e2692cb14678e4","16807973","1678575779","2023-03-11 23:02:59","0xe0dc24a3d7478eb840dc63baa20fcb06cdb123be","0xba12222222228d8ba445958a75a0704d566bf2c8","19,009.3306304263956271","Join Pool"
"0x9adcab01c46515534d3c41bc263b387ae1a972f201039005c5e2692cb14678e4","16807973","1678575779","2023-03-11 23:02:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","49.806882641580693413","Join Pool"
"0xde026b2e05b7b0c1184b6d43a5ce727b087541cbbbb62da34db5927165eef1e4","16822478","1678751831","2023-03-13 23:57:11","0x0000000000000000000000000000000000000000","0x78e787da990c86ec7ff37598f30d5431a8772576","409,590","Exec Transaction"
"0xbaaf7bd66edd7e4ab7d86a608fe0913b3a26e94e6d431d096ad1aece9d1caf34","16822525","1678752419","2023-03-14 00:06:59","0x78e787da990c86ec7ff37598f30d5431a8772576","0xba12222222228d8ba445958a75a0704d566bf2c8","409,590","Exec Transaction"
"0xfe3a510e8475fd7934dbd6b86172714097f39068b4e72eeb9ba742b731f921be","16822601","1678753355","2023-03-14 00:22:35","0x0000000000000000000000000000000000000000","0xe0dc24a3d7478eb840dc63baa20fcb06cdb123be","532.318662131504845268","Lock Ocean"
"0x628000644d83050476b36a600907457406ea77621202bad543fa10fdc03fd239","16823975","1678770059","2023-03-14 05:00:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0xe0dc24a3d7478eb840dc63baa20fcb06cdb123be","8,986.726209115268224081","Swap"
"0x03783eb841c3a9620a871a910b1ab80e7e5188d59a6cb182cafa579412512b9a","16823980","1678770119","2023-03-14 05:01:59","0xe0dc24a3d7478eb840dc63baa20fcb06cdb123be","0xba12222222228d8ba445958a75a0704d566bf2c8","9,519.0448712467730694","Join Pool"
"0x03783eb841c3a9620a871a910b1ab80e7e5188d59a6cb182cafa579412512b9a","16823980","1678770119","2023-03-14 05:01:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","13.326873986285517951","Join Pool"
"0x3af831522063b3f54eade961025854c7e8fadbe2d76c27dbffdffe53155dacd8","16835976","1678915859","2023-03-15 21:30:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0x8ed4877c476df391b77c1827184c072640924266","4,083.641249460257297336","Swap"
"0xe3d4c22830a4f0894dbfaec2d1d55114df8450af62aa5f644e82dbbc038a735f","16835978","1678915883","2023-03-15 21:31:23","0x8ed4877c476df391b77c1827184c072640924266","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","4,083.641249460257297336","Stake"
"0xb5398cc9e69939a1818b3190888e53f4f4bc8d812f21c4ff4f4cc7151ea93701","16839150","1678954379","2023-03-16 08:12:59","0x79b60c8d4168c32c49c454e911fa847c7f4467d0","0xba12222222228d8ba445958a75a0704d566bf2c8","46,348.791484438068722445","Join Pool"
"0xb5398cc9e69939a1818b3190888e53f4f4bc8d812f21c4ff4f4cc7151ea93701","16839150","1678954379","2023-03-16 08:12:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","6.103767584045864117","Join Pool"
"0x3cae130700462242caa673f25ff6289f63ac3fa839f3588b364924802fe2c81a","16842436","1678994327","2023-03-16 19:18:47","0x0000000000000000000000000000000000000000","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","320.538375759644020605","Deposit"
"0x3cae130700462242caa673f25ff6289f63ac3fa839f3588b364924802fe2c81a","16842436","1678994327","2023-03-16 19:18:47","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","320.538375759644020605","Deposit"
"0x7113fd7a7aca08eb8030cee74f7545ccb7806b6deea6d99cf07f0201f9b9f200","16888682","1679555543","2023-03-23 07:12:23","0xba12222222228d8ba445958a75a0704d566bf2c8","0xd79b7570e9a612c2bbfa969ddd53610dbbe30bcd","8,057.36434222388337141","Swap"
"0xc3a866c33d1466d4f72b4d243e779411c20bca03db86b66c355803be5278d0df","16888691","1679555651","2023-03-23 07:14:11","0xd79b7570e9a612c2bbfa969ddd53610dbbe30bcd","0xba12222222228d8ba445958a75a0704d566bf2c8","8,057.36434222388337141","Join Pool"
"0xc3a866c33d1466d4f72b4d243e779411c20bca03db86b66c355803be5278d0df","16888691","1679555651","2023-03-23 07:14:11","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","11.970680199233071894","Join Pool"
"0xc32924091086189db5daec9d847df4250c6d16839d8f50c015cb6f096c4dd3d1","16896175","1679646539","2023-03-24 08:28:59","0xc4f41b67b0a8b3c712ba90bba9f051fefd3039b9","0xb1b1dba36512c4943f2d517d2edc256875404c5d","15,000","Transfer"
"0xb4211dfe98ba87b1e8737375a09f43f8f821e7c12af17dd6d37d4305971eec54","16896185","1679646659","2023-03-24 08:30:59","0xb1b1dba36512c4943f2d517d2edc256875404c5d","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","15,000","Stake"
